[Sun, 07 Jun 15 12:27:48 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Sun, 07 Jun 15 12:27:50 +0800][INFO] DESCRIBE `cwp_blogcat`
[Sun, 07 Jun 15 12:27:51 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat`
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Sun, 07 Jun 15 18:47:16 +0800][INFO] DESCRIBE `cwp_blog`
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:47:16 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Sun, 07 Jun 15 18:47:16 +0800][INFO] DESCRIBE `cwp_blogcat`
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:16 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:47:21 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:47:21 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:47:21 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:47:21 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:47:21 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu`
[Sun, 07 Jun 15 18:47:21 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:47:25 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:47:25 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:47:25 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:47:25 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:47:26 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu`
[Sun, 07 Jun 15 18:47:26 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:47:35 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:47:35 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:47:35 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:47:35 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:47:35 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu`
[Sun, 07 Jun 15 18:47:35 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:48:42 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:48:43 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Sun, 07 Jun 15 18:48:43 +0800][INFO] DESCRIBE `cwp_blog`
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:48:43 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Sun, 07 Jun 15 18:48:43 +0800][INFO] DESCRIBE `cwp_blogcat`
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:48:43 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:52:47 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Sun, 07 Jun 15 18:52:47 +0800][INFO] DESCRIBE `cwp_blog`
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:52:47 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Sun, 07 Jun 15 18:52:47 +0800][INFO] DESCRIBE `cwp_blogcat`
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:47 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:52:50 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:52:50 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:52:51 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:52:51 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:52:51 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu`
[Sun, 07 Jun 15 18:52:51 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:53:02 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:53:02 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:53:02 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:53:02 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:53:02 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu`
[Sun, 07 Jun 15 18:53:02 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:53:07 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:53:07 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:53:07 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:53:07 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:53:07 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu`
[Sun, 07 Jun 15 18:53:07 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:53:19 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:53:19 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:53:19 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Sun, 07 Jun 15 18:53:19 +0800][INFO] DESCRIBE `cwp_blog`
[Sun, 07 Jun 15 18:53:19 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Sun, 07 Jun 15 18:53:19 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:53:19 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:53:19 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Sun, 07 Jun 15 18:53:19 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Sun, 07 Jun 15 18:53:19 +0800][INFO] DESCRIBE `cwp_blogcat`
[Sun, 07 Jun 15 18:53:19 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:20 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:20 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:20 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:20 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:20 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:20 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:20 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Sun, 07 Jun 15 18:53:30 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Sun, 07 Jun 15 18:53:30 +0800][INFO] DESCRIBE `cwp_user`
[Sun, 07 Jun 15 18:53:30 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Sun, 07 Jun 15 18:53:30 +0800][INFO] DESCRIBE `cwp_menu`
[Sun, 07 Jun 15 18:53:30 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu`
